1416;3800;Robot
1417;7321;Robot
1418;4273;Manuel
1419;5060;Manuel
1420;3137;Manuel
1421;4828;Robot
1422;2328;Manuel
1423;145;Manuel
1424;8627;Manuel
1425;6870;Manuel
1426;1272;Manuel
1427;3772;Robot
1428;5020;Robot
1429;5377;Robot
1430;2589;Robot
1431;1504;Manuel
1432;7083;Manuel
1433;5293;Manuel
1434;6593;Manuel
1435;6054;Robot
1436;8293;Manuel
1437;3346;Manuel
1438;7532;Manuel
1439;434;Robot
1440;5509;Manuel
1441;6733;Manuel
1442;516;Robot
1443;4853;Manuel
1444;2650;Manuel
1445;3791;Manuel
1446;6019;Manuel
1447;3741;Manuel
1448;2356;Robot
1449;7534;Manuel
1450;3262;Manuel
1451;6405;Manuel
1452;3860;Robot
1453;6314;Manuel
1454;1493;Robot
1455;1409;Manuel
1456;3583;Robot
1457;4659;Manuel
1458;2114;Manuel
1459;7611;Robot
1460;8170;Manuel
1461;3042;Robot
1462;6209;Manuel
1463;246;Robot
1464;1161;Robot
1465;2871;Robot
1466;541;Manuel
1467;139;Manuel
1468;2315;Manuel
1469;6169;Manuel
1470;3720;Manuel
1471;1818;Robot
1472;5526;Manuel
1473;8798;Robot
1474;7686;Robot
1475;6487;Manuel
1476;2074;Manuel
1477;6183;Manuel
1478;1654;Manuel
1479;4612;Robot
1480;4447;Manuel
1481;4443;Robot
1482;7641;Manuel
1483;1616;Manuel
1484;8657;Manuel
1485;6312;Manuel
1486;3310;Manuel
1487;4086;Manuel
1488;6825;Manuel
1489;2959;Robot
1490;4655;Manuel
1491;1258;Manuel
1492;1175;Manuel
1493;3187;Manuel
1494;8090;Manuel
1495;2493;Manuel
1496;7051;Robot
1497;6360;Manuel
1498;7262;Robot
1499;482;Manuel
1500;2290;Manuel
1501;3362;Manuel
1502;7207;Manuel
1503;7539;Manuel
1504;2245;Manuel
1505;8834;Manuel
1506;6001;Manuel
1507;5210;Robot
1508;3493;Manuel
1509;423;Robot
1510;4317;Robot
1511;5276;Manuel
1512;240;Manuel
1513;3978;Robot
1514;1127;Manuel
1515;8768;Manuel
1516;5486;Manuel
1517;1070;Manuel
1518;2702;Manuel
1519;8159;Manuel
1520;3319;Robot
1521;6160;Manuel
1522;1126;Robot
1523;4318;Manuel
1524;1588;Robot
1525;3041;Manuel
1526;1531;Robot
1527;5941;Manuel
1528;3862;Robot
1529;1182;Robot
1530;6343;Manuel
1531;4509;Manuel
1532;4476;Manuel
1533;8429;Robot
1534;3216;Manuel
1535;6382;Robot
1536;2184;Robot
1537;4933;Robot
1538;7004;Manuel
1539;6026;Manuel
1540;7587;Robot
1541;8218;Manuel
1542;539;Robot
1543;2537;Manuel
1544;4825;Manuel
1545;7764;Robot
1546;4465;Manuel
1547;5681;Manuel
1548;1874;Manuel
1549;2479;Manuel
1550;3767;Manuel
1551;6504;Manuel
1552;4584;Robot
1553;6234;Manuel
1554;633;Manuel
1555;1017;Manuel
1556;5699;Robot
1557;1566;Robot
1558;1270;Robot
1559;4120;Robot
1560;8592;Manuel
1561;1343;Manuel
1562;7956;Manuel
1563;4207;Robot
1564;3621;Robot
1565;1480;Robot
1566;993;Robot
1567;6291;Manuel
1568;232;Manuel
1569;6197;Robot
1570;7188;Manuel
1571;1199;Manuel
1572;4845;Manuel
1573;7292;Manuel
1574;8260;Manuel
1575;5086;Manuel
1576;3630;Manuel
1577;6808;Manuel
1578;6928;Manuel
1579;7934;Manuel
1580;192;Manuel
1581;4675;Manuel
1582;6161;Manuel
1583;4206;Manuel
1584;3306;Manuel
1585;2273;Robot
1586;8580;Robot
1587;3387;Robot
1588;4832;Manuel
1589;7196;Manuel
1590;6759;Manuel
1591;505;Manuel
1592;3656;Manuel
1593;5570;Manuel
1594;7917;Manuel
1595;3445;Manuel
1596;7885;Manuel
1597;1759;Manuel
1598;306;Manuel
1599;5405;Manuel
1600;2153;Manuel
1601;3828;Manuel
1602;100;Manuel
1603;4732;Manuel
1604;6162;Manuel
1605;3792;Manuel
1606;3358;Manuel
1607;591;Robot
1608;6206;Manuel
1609;5523;Robot
1610;1967;Manuel
1611;4183;Manuel
1612;5613;Manuel
1613;6749;Manuel
1614;4041;Manuel
1615;4505;Manuel
1616;3206;Manuel
1617;3556;Manuel
1618;7835;Manuel
1619;4756;Robot
1620;3746;Manuel
1621;8642;Robot
1622;8426;Manuel
1623;1769;Manuel
1624;1500;Manuel
1625;5889;Robot
1626;5602;Robot
1627;5907;Manuel
1628;581;Manuel
1629;7654;Manuel
1630;4127;Manuel
1631;2548;Manuel
1632;7443;Manuel
1633;8762;Manuel
1634;6628;Manuel
1635;727;Manuel
1636;1821;Manuel
1637;7278;Manuel
1638;5105;Manuel
1639;4789;Manuel
1640;8866;Robot
1641;4177;Manuel
1642;7211;Robot
1643;4562;Manuel
1644;3843;Manuel
1645;3249;Manuel
1646;5371;Manuel
1647;8563;Manuel
1648;4782;Robot
1649;8972;Manuel
1650;5338;Robot
1651;7128;Robot
1652;4186;Manuel
1653;1766;Robot
1654;5394;Manuel
1655;2478;Manuel
1656;7708;Manuel
1657;3660;Manuel
1658;4151;Manuel
1659;8384;Robot
1660;2840;Manuel
1661;3038;Manuel
1662;3175;Manuel
1663;8493;Robot
1664;8318;Robot
1665;2055;Manuel
1666;3639;Manuel
1667;6805;Robot
1668;5275;Robot
1669;7110;Manuel
1670;3203;Manuel
1671;8365;Robot
1672;632;Robot
1673;4351;Manuel
1674;6317;Robot
1675;2269;Manuel
1676;6353;Robot
1677;534;Robot
1678;3011;Manuel
1679;8261;Manuel
1680;6586;Robot
1681;8451;Manuel
1682;7036;Manuel
1683;3298;Manuel
1684;214;Robot
1685;4270;Manuel
1686;1653;Robot
1687;8907;Manuel
1688;171;Robot
1689;4033;Manuel
1690;3760;Manuel
1691;8050;Robot
1692;5228;Manuel
1693;6751;Manuel
1694;8826;Manuel
1695;1157;Manuel
1696;5277;Manuel
1697;7547;Manuel
1698;5283;Robot
1699;5598;Robot
1700;5386;Manuel
1701;7943;Manuel
1702;2869;Manuel
1703;7390;Robot
1704;4683;Robot
1705;4219;Robot
1706;1573;Manuel
1707;4588;Manuel
1708;7978;Manuel
1709;8190;Manuel
1710;5675;Manuel
1711;6491;Robot
1712;8595;Manuel
1713;7523;Manuel
1714;1910;Manuel
1715;3127;Manuel
1716;7007;Manuel
1717;2690;Robot
1718;3597;Robot
1719;3468;Manuel
1720;7320;Manuel
1721;2891;Manuel
1722;7235;Manuel
1723;3989;Manuel
1724;7166;Manuel
1725;4500;Manuel
1726;302;Manuel
1727;7285;Manuel
1728;3930;Manuel
1729;4718;Manuel
1730;8699;Robot
1731;2505;Manuel
1732;7757;Robot
1733;2552;Robot
1734;6926;Robot
1735;1471;Manuel
1736;1397;Manuel
1737;3924;Manuel
1738;8710;Robot
1739;7096;Robot
1740;5100;Manuel
1741;4723;Robot
1742;8818;Robot
1743;6030;Manuel
1744;7454;Robot
1745;6501;Manuel
1746;3578;Robot
1747;4141;Robot
1748;866;Manuel
1749;3795;Manuel
1750;3124;Manuel
1751;6996;Robot
1752;988;Robot
1753;5325;Robot
1754;7681;Manuel
1755;101;Robot
1756;5332;Robot
1757;8934;Robot
1758;6995;Manuel
1759;6561;Manuel
1760;1857;Manuel
1761;1791;Manuel
1762;8896;Robot
1763;6009;Manuel
1764;6887;Robot
1765;1482;Robot
1766;8510;Manuel
1767;5665;Manuel
1768;2521;Manuel
1769;1102;Robot
1770;773;Robot
1771;3570;Robot
1772;5282;Robot
1773;1078;Manuel
1774;5421;Manuel
1775;3304;Manuel
1776;6436;Manuel
1777;7387;Manuel
1778;5768;Robot
1779;7820;Manuel
1780;8935;Manuel
1781;7040;Robot
1782;3878;Manuel
1783;3532;Manuel
1784;8758;Manuel
1785;4502;Manuel
1786;5967;Manuel
1787;3965;Manuel
1788;6640;Manuel
1789;1687;Manuel
1790;1255;Robot
1791;1221;Manuel
1792;5080;Manuel
1793;4160;Manuel
1794;2216;Manuel
1795;5142;Manuel
1796;5120;Manuel
1797;1220;Manuel
1798;2299;Robot
1799;5245;Manuel
1800;1978;Robot
1801;6425;Manuel
1802;119;Robot
1803;7922;Manuel
1804;7519;Manuel
1805;2258;Robot
1806;3161;Manuel
1807;702;Robot
1808;8585;Manuel
1809;3585;Manuel
1810;2854;Manuel
1811;1101;Manuel
1812;6708;Manuel
1813;795;Manuel
1814;785;Manuel
1815;8601;Robot
1816;5374;Manuel
1817;1676;Manuel
1818;5745;Robot
1819;1331;Manuel
1820;6885;Robot
1821;3821;Robot
1822;5220;Manuel
1823;7237;Robot
1824;3806;Robot
1825;515;Robot
1826;8717;Manuel
1827;3714;Robot
1828;1929;Robot
1829;8248;Manuel
1830;8332;Manuel
1831;471;Robot
1832;4045;Manuel
1833;8574;Manuel
1834;3816;Robot
1835;1137;Manuel
1836;8341;Manuel
1837;2218;Manuel
1838;3750;Robot
1839;2658;Robot
1840;6214;Manuel
1841;7039;Robot
1842;5612;Manuel
1843;2296;Robot
1844;7921;Robot
1845;5425;Manuel
1846;8174;Manuel
1847;2048;Robot
1848;2454;Robot
1849;8558;Robot
1850;7267;Manuel
1851;8184;Manuel
1852;1631;Manuel
1853;7269;Robot
1854;3608;Manuel
1855;6784;Manuel
1856;7256;Manuel
1857;7818;Robot
1858;6148;Manuel
1859;33;Manuel
1860;8148;Manuel
1861;3075;Manuel
1862;830;Manuel
1863;1861;Manuel
1864;8312;Manuel
1865;3472;Manuel
1866;8456;Manuel
1867;8781;Manuel
1868;8407;Manuel
1869;8424;Manuel
1870;5309;Manuel
1871;3942;Manuel
1872;3945;Manuel
1873;5408;Robot
1874;1558;Manuel
1875;3901;Manuel
1876;971;Manuel
1877;280;Manuel
1878;2175;Manuel
1879;6719;Manuel
1880;4974;Robot
1881;1824;Manuel
1882;6224;Manuel
1883;4221;Manuel
1884;2636;Manuel
1885;873;Manuel
1886;3553;Manuel
1887;6119;Manuel
1888;3908;Manuel
1889;1492;Manuel
1890;8478;Manuel
1891;3096;Manuel
1892;7377;Robot
1893;3612;Manuel
1894;3397;Manuel
1895;1969;Robot
1896;6091;Manuel
1897;8255;Manuel
1898;3026;Robot
1899;6262;Manuel
1900;8651;Robot
1901;3836;Robot
1902;1225;Manuel
1903;3500;Manuel
1904;5839;Manuel
1905;3256;Manuel
1906;1670;Manuel
1907;8303;Manuel
1908;4896;Manuel
1909;3817;Manuel
1910;6903;Robot
1911;6886;Robot
1912;2034;Manuel
1913;1798;Manuel
1914;32;Manuel
1915;2947;Manuel
1916;2039;Manuel
1917;2298;Manuel
1918;4629;Manuel
1919;4058;Robot
1920;1812;Manuel
1921;1979;Manuel
1922;7787;Manuel
1923;3266;Manuel
1924;6896;Robot
1925;2811;Manuel
1926;4340;Manuel
1927;6664;Manuel
1928;2234;Manuel
1929;2566;Robot
1930;4194;Robot
1931;7971;Manuel
1932;4228;Robot
1933;8193;Robot
1934;2907;Manuel
1935;411;Manuel
1936;5002;Manuel
1937;3333;Manuel
1938;5817;Robot
1939;3015;Robot
1940;2439;Manuel
1941;6591;Robot
1942;253;Manuel
1943;4078;Robot
1944;7891;Robot
1945;6752;Manuel
1946;2241;Robot
1947;1961;Manuel
1948;2824;Manuel
1949;1308;Manuel
1950;2223;Manuel
1951;8033;Manuel
1952;5750;Robot
1953;5618;Robot
1954;4491;Manuel
1955;6448;Robot
1956;3837;Manuel
1957;2001;Robot
1958;6519;Manuel
1959;7066;Manuel
1960;5590;Robot
1961;7464;Robot
1962;4993;Manuel
1963;5876;Manuel
1964;7239;Manuel
1965;1710;Manuel
1966;8379;Manuel
1967;5456;Manuel
1968;5146;Manuel
1969;1049;Robot
1970;1810;Robot
1971;7088;Manuel
1972;7914;Manuel
1973;5281;Robot
1974;8231;Manuel
1975;7335;Manuel
1976;5007;Manuel
1977;1311;Robot
1978;6445;Robot
1979;1289;Manuel
1980;4598;Manuel
1981;8649;Manuel
1982;6682;Manuel
1983;6246;Manuel
1984;6485;Manuel
1985;6400;Manuel
1986;8272;Robot
1987;3807;Manuel
1988;538;Manuel
1989;5455;Manuel
1990;6002;Manuel
1991;3331;Manuel
1992;7224;Manuel
1993;8131;Manuel
1994;1993;Manuel
1995;8157;Manuel
1996;4140;Manuel
1997;2402;Robot
1998;4818;Robot
1999;2767;Manuel
2000;8247;Manuel
2001;5469;Manuel
2002;7559;Manuel
2003;4889;Manuel
2004;4212;Robot
2005;8468;Manuel
2006;760;Manuel
2007;8599;Manuel
2008;6622;Manuel
2009;3542;Manuel
2010;1252;Manuel
2011;4800;Manuel
2012;8939;Manuel
2013;4571;Robot
2014;2094;Robot
2015;8566;Robot
2016;746;Robot
2017;6185;Manuel
2018;3149;Manuel
2019;2327;Robot
2020;5663;Robot
2021;8772;Manuel
2022;7337;Manuel
2023;496;Manuel
2024;3231;Manuel
2025;2967;Robot
2026;228;Robot
2027;5111;Robot
2028;2322;Manuel
2029;5816;Manuel
2030;6898;Manuel
2031;4947;Manuel
2032;485;Manuel
2033;6524;Manuel
2034;7746;Manuel
2035;6237;Manuel
2036;3819;Robot
2037;3107;Robot
2038;3687;Manuel
2039;867;Manuel
2040;1722;Manuel
2041;3013;Robot
2042;7762;Manuel
2043;7003;Manuel
2044;1885;Robot
2045;5754;Manuel
2046;5748;Manuel
2047;1863;Robot
2048;7944;Manuel
2049;5962;Manuel
2050;5529;Robot
2051;1738;Manuel
2052;203;Manuel
2053;4950;Manuel
2054;438;Manuel
2055;3675;Manuel
2056;4615;Manuel
2057;4399;Manuel
2058;7561;Manuel
2059;3143;Manuel
2060;8690;Robot
2061;4453;Robot
2062;5307;Manuel
2063;5013;Manuel
2064;8999;Manuel
2065;8713;Robot
2066;4642;Manuel
2067;7770;Manuel
2068;8504;Manuel
2069;360;Manuel
2070;7606;Manuel
2071;2007;Robot
2072;1382;Robot
2073;5121;Robot
2074;7871;Manuel
2075;5292;Manuel
2076;6365;Manuel
2077;5845;Manuel
2078;4452;Manuel
2079;1770;Robot
2080;3155;Robot
2081;8916;Robot
2082;732;Robot
2083;6746;Manuel
2084;3064;Robot
2085;4253;Robot
2086;6606;Manuel
2087;6188;Manuel
2088;2539;Robot
2089;2547;Manuel
2090;3856;Robot
2091;3301;Manuel
2092;4150;Manuel
2093;3377;Manuel
2094;5443;Manuel
2095;8271;Manuel
2096;1515;Robot
2097;180;Manuel
2098;5944;Manuel
2099;4771;Manuel
2100;7118;Manuel
2101;619;Manuel
2102;5132;Manuel
2103;1401;Robot
2104;5633;Manuel
2105;2336;Manuel
2106;1134;Manuel
2107;4427;Manuel
2108;6826;Manuel
2109;5852;Manuel
2110;517;Manuel
2111;6064;Robot
2112;6539;Robot
2113;3980;Manuel
2114;7428;Manuel
2115;7549;Manuel
2116;7779;Manuel
2117;5197;Manuel
2118;849;Robot
2119;6537;Manuel
2120;4778;Manuel
2121;3255;Manuel
2122;914;Manuel
2123;2675;Robot
2124;8966;Manuel
2125;742;Robot
2126;448;Robot
2127;3627;Robot
2128;4472;Robot
2129;5844;Robot
2130;4011;Manuel
2131;6031;Manuel
2132;5317;Robot
2133;3740;Manuel
2134;7140;Manuel
2135;5490;Robot
2136;3935;Robot
2137;7146;Robot
2138;4900;Manuel
2139;8928;Manuel
2140;3335;Robot
2141;6716;Robot
2142;8342;Manuel
2143;6684;Robot
2144;1945;Manuel
2145;122;Manuel
2146;6939;Manuel
2147;7938;Robot
2148;3735;Manuel
2149;897;Robot
2150;7173;Manuel
2151;3099;Manuel
2152;1623;Robot
2153;7742;Manuel
2154;4480;Manuel
2155;4306;Robot
2156;5984;Robot
2157;1556;Manuel
2158;5620;Robot
2159;1635;Manuel
2160;3898;Robot
2161;8016;Manuel
2162;4544;Robot
2163;2129;Robot
2164;1887;Manuel
2165;8607;Manuel
2166;2342;Manuel
2167;961;Manuel
2168;5881;Manuel
2169;6500;Manuel
2170;8128;Manuel
2171;5654;Manuel
2172;2440;Manuel
2173;6011;Manuel
2174;6728;Manuel
2175;8579;Manuel
2176;7901;Manuel
2177;6548;Robot
2178;862;Manuel
2179;5240;Robot
2180;5597;Manuel
2181;108;Robot
2182;1022;Manuel
2183;5549;Manuel
2184;4027;Manuel
2185;955;Manuel
2186;6652;Manuel
2187;3718;Robot
2188;7020;Manuel
2189;8432;Manuel
2190;8600;Manuel
2191;7090;Manuel
2192;2793;Robot
2193;1090;Robot
2194;1562;Manuel
2195;8166;Manuel
2196;5324;Robot
2197;478;Manuel
2198;3046;Manuel
2199;2078;Manuel
2200;909;Manuel
2201;7599;Manuel
2202;4646;Manuel
2203;5722;Manuel
2204;2882;Manuel
2205;6066;Manuel
2206;342;Robot
2207;2952;Manuel
2208;5269;Robot
2209;6979;Manuel
2210;1483;Manuel
2211;6270;Manuel
2212;5330;Manuel
2213;318;Manuel
2214;5363;Robot
2215;7123;Manuel
2216;7554;Manuel
2217;7996;Manuel
2218;4760;Robot
2219;8412;Manuel
2220;4404;Robot
2221;1677;Manuel
2222;4190;Manuel
2223;2208;Manuel
2224;7593;Manuel
2225;6884;Manuel
2226;4486;Manuel
2227;243;Manuel
2228;5048;Robot
2229;8949;Manuel
2230;6220;Manuel
2231;1362;Robot
2232;250;Robot
2233;5995;Manuel
2234;7054;Robot
2235;6710;Manuel
2236;847;Manuel
2237;1627;Manuel
2238;4769;Manuel
2239;6180;Manuel
2240;8489;Manuel
2241;5900;Manuel
2242;2068;Robot
2243;6721;Manuel
2244;1938;Robot
2245;3181;Manuel
2246;788;Manuel
2247;2088;Manuel
2248;5808;Manuel
2249;8778;Manuel
2250;7462;Manuel
2251;8326;Robot
2252;7283;Robot
2253;6230;Manuel
2254;2645;Robot
2255;334;Manuel
2256;6623;Manuel
2257;4603;Manuel
2258;4223;Robot
2259;5256;Manuel
2260;1348;Manuel
2261;3524;Manuel
2262;422;Manuel
2263;5856;Manuel
2264;2602;Manuel
2265;8689;Manuel
2266;7573;Manuel
2267;4065;Manuel
2268;2747;Manuel
2269;3119;Manuel
2270;3877;Manuel
2271;6444;Manuel
2272;3756;Manuel
2273;8871;Robot
2274;498;Robot
2275;4999;Manuel
2276;5226;Robot
2277;2118;Robot
2278;412;Manuel
2279;8961;Manuel
2280;5931;Robot
2281;2608;Manuel
2282;916;Manuel
2283;7047;Manuel
2284;6839;Manuel
2285;7776;Manuel
2286;8637;Robot
2287;7332;Manuel
2288;6764;Robot
2289;8850;Manuel
2290;3036;Robot
2291;869;Manuel
2292;425;Manuel
2293;1705;Manuel
2294;8390;Robot
2295;1128;Robot
2296;1032;Manuel
2297;6803;Robot
2298;7119;Manuel
2299;6097;Manuel
2300;1506;Robot
2301;1278;Robot
2302;697;Robot
2303;1591;Manuel
2304;7074;Manuel
2305;4438;Manuel
2306;7299;Manuel
2307;6157;Manuel
2308;3903;Manuel
2309;2487;Robot
2310;5703;Robot
2311;4836;Manuel
2312;5357;Manuel
2313;93;Manuel
2314;3887;Manuel
2315;2562;Manuel
2316;1780;Manuel
2317;6401;Robot
2318;4251;Manuel
2319;2712;Manuel
2320;2860;Robot
2321;451;Manuel
2322;4482;Robot
2323;1425;Robot
2324;4996;Manuel
2325;2699;Manuel
2326;1015;Manuel
2327;3859;Manuel
2328;2366;Manuel
2329;8392;Manuel
2330;780;Manuel
2331;8216;Robot
2332;3833;Manuel
2333;2713;Manuel
2334;6333;Manuel
2335;8677;Robot
2336;5753;Manuel
2337;5322;Manuel
2338;5045;Manuel
2339;943;Robot
2340;7667;Manuel
2341;8066;Manuel
2342;1546;Robot
2343;2312;Manuel
2344;8223;Robot
2345;4749;Manuel
2346;1768;Manuel
2347;6589;Manuel
2348;7618;Manuel
2349;1568;Manuel
2350;5435;Robot
2351;661;Manuel
2352;8784;Manuel
2353;2451;Manuel
2354;152;Robot
2355;3694;Manuel
2356;7393;Manuel
2357;1046;Manuel
2358;1117;Manuel
2359;5430;Manuel
2360;8945;Robot
2361;1516;Manuel
2362;1096;Manuel
2363;2116;Manuel
2364;1065;Manuel
2365;2122;Robot
2366;4064;Robot
2367;8245;Manuel
2368;4108;Manuel
2369;4161;Manuel
2370;2638;Robot
2371;2436;Manuel
2372;4445;Manuel
2373;7893;Manuel
2374;4398;Manuel
2375;6385;Manuel
2376;3090;Manuel
2377;7228;Manuel
2378;481;Manuel
2379;7679;Manuel
2380;6454;Robot
2381;2942;Manuel
2382;3194;Robot
2383;5399;Robot
2384;8394;Robot
2385;2780;Robot
2386;8825;Manuel
2387;8186;Robot
2388;3779;Manuel
2389;1834;Manuel
2390;3983;Robot
2391;2669;Manuel
2392;4053;Manuel
2393;2630;Manuel
2394;7261;Manuel
2395;5630;Robot
2396;3418;Robot
2397;2507;Manuel
2398;7520;Manuel
2399;5700;Robot
2400;6052;Robot
2401;6649;Robot
2402;8229;Manuel
2403;7608;Manuel
2404;6937;Manuel
2405;2619;Robot
2406;1787;Manuel
2407;8106;Manuel
2408;6362;Manuel
2409;2718;Manuel
2410;5103;Manuel
2411;7723;Manuel
2412;4266;Manuel
2413;5420;Manuel
2414;6890;Manuel
2415;1030;Manuel
2416;4341;Manuel
2417;5147;Manuel
2418;601;Manuel
2419;4104;Manuel
2420;2013;Manuel
2421;8335;Robot
2422;6844;Manuel
2423;1048;Robot
2424;3634;Manuel
2425;3695;Manuel
2426;5554;Manuel
2427;658;Manuel
2428;7446;Robot
2429;6058;Robot
2430;3176;Manuel
2431;207;Manuel
2432;2472;Manuel
2433;5247;Manuel
2434;6181;Manuel
2435;2808;Manuel
2436;2661;Manuel
2437;2649;Manuel
2438;2124;Manuel
2439;2535;Manuel
2440;3683;Manuel
2441;8206;Robot
2442;832;Manuel
2443;7856;Manuel
2444;6132;Manuel
2445;3839;Manuel
2446;2213;Manuel
2447;1300;Manuel
2448;8731;Robot
2449;213;Manuel
2450;7008;Manuel
2451;8428;Manuel
2452;5368;Robot
2453;1657;Manuel
2454;169;Robot
2455;7149;Manuel
2456;5;Manuel
2457;8386;Robot
2458;3108;Manuel
2459;3940;Robot
2460;875;Manuel
2461;6688;Manuel
2462;8853;Manuel
2463;3135;Manuel
2464;7174;Manuel
2465;8841;Manuel
2466;3672;Manuel
2467;3962;Manuel
2468;3986;Manuel
2469;2435;Manuel
2470;1349;Manuel
2471;4458;Manuel
2472;8694;Manuel
2473;5217;Manuel
2474;2474;Manuel
2475;2958;Manuel
2476;2104;Robot
2477;7203;Manuel
2478;1350;Manuel
2479;6429;Robot
2480;669;Manuel
2481;6071;Robot
2482;4685;Manuel
2483;2293;Manuel
2484;41;Manuel
2485;2339;Robot
2486;134;Manuel
2487;4661;Manuel
2488;7785;Robot
2489;751;Robot
2490;861;Manuel
2491;857;Manuel
2492;6911;Manuel
2493;1781;Manuel
2494;7509;Manuel
2495;7634;Robot
2496;3498;Robot
2497;1813;Manuel
2498;8605;Robot
2499;5858;Manuel
2500;8479;Manuel
2501;3707;Manuel
2502;3104;Manuel
2503;2494;Manuel
2504;3080;Manuel
2505;7941;Robot
2506;4963;Manuel
2507;6361;Manuel
2508;4144;Manuel
2509;8204;Manuel
2510;5716;Manuel
2511;6077;Robot
2512;8280;Robot
2513;6877;Robot
2514;7784;Robot
2515;3525;Robot
2516;8098;Manuel
2517;1359;Manuel
2518;6356;Manuel
2519;7314;Robot
2520;7766;Robot
2521;4115;Manuel
2522;3611;Robot
2523;8425;Manuel
2524;3537;Manuel
2525;3473;Manuel
2526;2393;Manuel
2527;5075;Manuel
2528;3105;Manuel
2529;3188;Manuel
2530;6118;Robot
2531;7673;Manuel
2532;5988;Manuel
2533;27;Manuel
2534;6705;Manuel
2535;3688;Robot
2536;1131;Manuel
2537;1510;Manuel
2538;4532;Robot
2539;2560;Manuel
2540;6347;Manuel
2541;4511;Robot
2542;1133;Manuel
2543;8264;Robot
2544;613;Robot
2545;3538;Manuel
2546;6806;Manuel
2547;3769;Manuel
2548;4548;Manuel
2549;7555;Manuel
2550;7461;Manuel
2551;5649;Robot
2552;6424;Manuel
2553;1451;Robot
2554;4885;Manuel
2555;6695;Manuel
2556;5143;Robot
2557;1602;Manuel
2558;7;Manuel
2559;6037;Manuel
2560;380;Manuel
2561;1613;Manuel
2562;2526;Manuel
2563;2578;Manuel
2564;8628;Manuel
2565;6322;Manuel
2566;767;Manuel
2567;2908;Manuel
2568;7170;Robot
2569;6377;Manuel
2570;4865;Manuel
2571;8054;Manuel
2572;4997;Manuel
2573;8606;Robot
2574;6134;Robot
2575;2125;Manuel
2576;7457;Manuel
2577;112;Manuel
2578;4165;Manuel
2579;5063;Manuel
2580;2743;Manuel
2581;4573;Manuel
2582;900;Manuel
2583;5040;Manuel
2584;4205;Manuel
2585;2198;Robot
2586;1319;Manuel
2587;8423;Robot
2588;1230;Manuel
2589;2321;Manuel
2590;2386;Manuel
2591;3592;Manuel
2592;2634;Manuel
2593;7614;Manuel
2594;2294;Manuel
2595;2921;Manuel
2596;3653;Robot
2597;2277;Manuel
2598;404;Robot
2599;7727;Robot
2600;5311;Manuel
2601;7225;Manuel
2602;963;Robot
2603;2475;Manuel
2604;5857;Robot
2605;204;Robot
2606;5212;Manuel
2607;2982;Manuel
2608;5481;Manuel
2609;3483;Manuel
2610;3888;Manuel
2611;7263;Manuel
2612;2644;Manuel
2613;7448;Robot
2614;8739;Manuel
2615;7868;Manuel
2616;2369;Manuel
2617;3160;Manuel
2618;4824;Robot
2619;178;Manuel
2620;4284;Manuel
2621;4028;Manuel
2622;7949;Manuel
2623;5115;Robot
2624;6056;Manuel
2625;4637;Manuel
2626;2268;Robot
2627;1866;Robot
2628;1621;Robot
2629;4631;Manuel
2630;2776;Manuel
2631;3631;Manuel
2632;5902;Robot
2633;3686;Manuel
2634;2397;Manuel
2635;6433;Manuel
2636;5812;Manuel
2637;7013;Manuel
2638;1387;Manuel
2639;5824;Manuel
2640;739;Manuel
2641;2424;Manuel
2642;1099;Manuel
2643;3130;Manuel
2644;6121;Manuel
2645;7365;Robot
2646;7502;Manuel
2647;6941;Robot
2648;3465;Manuel
2649;5413;Robot
2650;6105;Manuel
2651;551;Manuel
2652;694;Manuel
2653;6827;Manuel
2654;8415;Manuel
2655;3748;Manuel
2656;4052;Manuel
2657;4520;Manuel
2658;3999;Manuel
2659;6992;Manuel
2660;4467;Manuel
2661;8989;Manuel
2662;7121;Manuel
2663;7341;Manuel
2664;2991;Robot
2665;3959;Robot
2666;2095;Manuel
2667;7508;Manuel
2668;2625;Manuel
2669;495;Manuel
2670;6609;Robot
2671;5946;Robot
2672;7234;Robot
2673;7141;Manuel
2674;4762;Robot
2675;1725;Manuel
2676;6269;Manuel
2677;2752;Robot
2678;4991;Robot
2679;5724;Manuel
2680;8292;Robot
2681;983;Manuel
2682;1109;Manuel
2683;440;Manuel
2684;2745;Robot
2685;3005;Manuel
2686;3680;Manuel
2687;5577;Robot
2688;950;Robot
2689;273;Manuel
2690;2857;Robot
2691;3420;Manuel
2692;6677;Manuel
2693;4282;Robot
2694;8121;Robot
2695;4959;Manuel
2696;8991;Manuel
2697;3316;Manuel
2698;7729;Robot
2699;874;Manuel
2700;6950;Manuel
2701;5897;Manuel
2702;1822;Manuel
2703;181;Manuel
2704;8954;Manuel
2705;1607;Robot
2706;4847;Manuel
2707;1786;Manuel
2708;6568;Robot
2709;3624;Robot
2710;827;Robot
2711;7282;Robot
2712;564;Manuel
2713;4155;Robot
2714;2372;Manuel
2715;7434;Robot
2716;3394;Manuel
2717;8927;Robot
2718;6025;Robot
2719;3325;Manuel
2720;5010;Robot
2721;2193;Robot
2722;5791;Manuel
2723;1530;Manuel
2724;5763;Manuel
2725;3685;Manuel
2726;2694;Manuel
2727;5993;Manuel
2728;7886;Manuel
2729;5501;Manuel
2730;4241;Manuel
2731;7137;Manuel
2732;8730;Manuel
2733;5780;Manuel
2734;7848;Robot
